id,Title,Authors,Source Title,Publication Year,Volume,Issue,Beginning Page,Ending Page,DOI,Total Citations
0,Green infrastructure: planning a national green network for Australia,"Kilbane, Simon",JOURNAL OF LANDSCAPE ARCHITECTURE,2013,8,1,64,73,10.1080/18626033.2013.798930,4
0,"Do species distribution models predict species richness in urban and
natural green spaces? A case study using amphibians","Milanovich, Joseph R.; Peterman, William E.; Barrett, Kyle; Hopton, Matthew E.",LANDSCAPE AND URBAN PLANNING,2012,107,4,409,418,10.1016/j.landurbplan.2012.07.010,4
0,Wildland-Urban Interface Forest Entrepreneurs: A Look at a New Trend,"Hull, R. Bruce; Nelson, Katie",JOURNAL OF FORESTRY,2011,109,3,136,140,,4
0,Analysis of Corrosion Phenomena in Water-pipe Networks,"Nawrocki, Jacek; Swietlik, Joanna",OCHRONA SRODOWISKA,2011,33,4,27,40,,4
0,"Low impact urban design and development: Catchment-based structure
planning to optimise ecological outcomes","van Roon, Marjorie",URBAN WATER JOURNAL,2011,8,5,293,308,10.1080/1573062X.2011.598172,4
0,"The Australian Centre for Minesite Rehabilitation Research - An
initiative to meet the strategic research needs for sustainable mining
rehabilitation","Bell, LC",WATER AIR AND SOIL POLLUTION,1996,91,2-Jan,125,133,10.1007/BF00280928,4
0,"ECOLOGICAL-ECONOMIC ASSESSMENT OF A SEDIMENT-PRODUCING STREAM BEHIND
LOWER-GRANITE DAM ON THE LOWER SNAKE RIVER, USA","BRUSVEN, MA; WALKER, DJ; PAINTER, KM; BIGGAM, RC",REGULATED RIVERS-RESEARCH & MANAGEMENT,1995,10,4-Feb,373,387,10.1002/rrr.3450100228,4
0,"The role of urban green spaces in care facilities for elderly people
across European cities","Artmann, Martina; Chen, Xianwen; Ioja, Cristian; Hof, Angela; Onose, Diana; Ponizy, Lidia; Lamovsek, Alma Zavodnik; Breuste, Juergen",URBAN FORESTRY & URBAN GREENING,2017,27,,203,213,10.1016/j.ufug.2017.08.007,3
0,"Informal Urban Green Space: Residents' Perception, Use, and Management
Preferences across Four Major Japanese Shrinking Cities","Rupprecht, Christoph D. D.",LAND,2017,6,3,,,10.3390/land6030059,3
0,"The potential of green infrastructure application in urban runoff
control for land use planning: A preliminary evaluation from a southern
Italy case study","Pappalardo, Viviana; La Rosa, Daniele; Campisano, Alberto; La Greca, Paolo",ECOSYSTEM SERVICES,2017,26,,345,354,10.1016/j.ecoser.2017.04.015,3
0,"The long-term prospects of citizens managing urban green space: From
place making to place-keeping?","Mattijssen, T. J. M.; van der Jagt, A. P. N.; Buijs, A. E.; Elands, B. H. M.; Erlwein, S.; Lafortezza, R.",URBAN FORESTRY & URBAN GREENING,2017,26,,78,84,10.1016/j.ufug.2017.05.015,3
0,"Tall herb sites as a guide for planning, maintenance and engineering of
riparian continuous forest cover","Angelstam, Per; Lazdinis, Marius",ECOLOGICAL ENGINEERING,2017,103,,470,477,10.1016/j.ecoleng.2016.06.099,3
0,"An EcoCity model for regulating urban land cover structure and thermal
environment: Taking Beijing as an example",Kuang WenHui; Yang TianRong; Liu Ailin; Zhang Chi; Lu DengSheng; Chi WenFeng,SCIENCE CHINA-EARTH SCIENCES,2017,60,6,1098,1109,10.1007/s11430-016-9032-9,3
0,"Disrupted trophic interactions affect recruitment of boreal deciduous
and coniferous trees in northern Europe","Angelstam, Per; Manton, Michael; Pedersen, Simen; Elbakidze, Marine",ECOLOGICAL APPLICATIONS,2017,27,4,1108,1123,10.1002/eap.1506,3
0,"Evaluation of DRAINMOD-DSSAT simulated effects of controlled drainage on
crop yield, water balance, and water quality for a corn-soybean cropping
system in central Iowa","Negm, Lamyaa M.; Youssef, Mohamed A.; Jaynes, Dan B.",AGRICULTURAL WATER MANAGEMENT,2017,187,,57,68,10.1016/j.agwat.2017.03.010,3
0,Urban sacred natural sites - a call for research,"Jackson, Wendy; Ormsby, Alison",URBAN ECOSYSTEMS,2017,20,3,675,681,10.1007/s11252-016-0623-4,3
0,"The role of forest in mitigating the impact of atmospheric dust
pollution in a mixed landscape","Santos, Artur; Pinho, Pedro; Munzi, Silvana; Botelho, Maria Joao; Palma-Oliveira, Jose Manuel; Branquinho, Cristina",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,2017,24,13,12038,12048,10.1007/s11356-017-8964-y,3
0,Arbuscular mycorrhizal fungi in Australian stormwater biofilters,"Winfrey, Brandon K.; Hatt, Belinda E.; Ambrose, Richard F.",ECOLOGICAL ENGINEERING,2017,102,,483,489,10.1016/j.ecoleng.2017.02.041,3
0,"Temporal dynamics of stormwater nutrient attenuation of an urban
constructed wetland experiencing summer low flows and macrophyte
senescence","Adyel, Tanveer M.; Hipsey, Matthew R.; Oldham, Carolyn E.",ECOLOGICAL ENGINEERING,2017,102,,641,661,10.1016/j.ecoleng.2016.12.026,3
0,"Water in the city: Green open spaces, land use planning and flood
management - An Australian case study","Schuch, Gemma; Serrao-Neumann, Silvia; Morgan, Edward; Choy, Darryl Low",LAND USE POLICY,2017,63,,539,550,10.1016/j.landusepol.2017.01.042,3
0,Vacant urban lot soils and their potential to support ecosystem services,"Herrmann, Dustin L.; Shuster, William D.; Garmestani, Ahjond S.",PLANT AND SOIL,2017,413,2-Jan,45,57,10.1007/s11104-016-2874-5,3
0,"Floral biodiversity of allotment gardens and its contribution to urban
green infrastructure","Borysiak, Janina; Mizgajski, Andrzej; Speak, Andrew",URBAN ECOSYSTEMS,2017,20,2,323,335,10.1007/s11252-016-0595-4,3
0,"Spatial configurations of urban forest in different landscape and
socio-political contexts: identifying patterns for green infrastructure
planning","Nielsen, Anders Busse; Hedblom, Marcus; Olafsson, Anton Stahl; Wistrom, Bjorn",URBAN ECOSYSTEMS,2017,20,2,379,392,10.1007/s11252-016-0600-y,3
0,"Optimal location selection for the installation of urban green roofs
considering honeybee habitats along with socio-economic and
environmental effects","Gwak, Jae Ha; Lee, Bo Kyeong; Lee, Won Kyung; Sohn, So Young",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2017,189,,125,133,10.1016/j.jenvman.2016.12.022,3
0,"High Biodiversity of Green Infrastructure Does Not Contribute to
Recreational Ecosystem Services","Sikorska, Daria; Sikorski, Piotr; Hopkins, Richard James",SUSTAINABILITY,2017,9,3,,,10.3390/su9030334,3
0,"Modelling shifts between mono- and multifunctional farming systems: the
importance of social and economic drivers","Grashof-Bokdam, Carla J.; Cormont, Anouk; Polman, Nico B. P.; Westerhof, Eugene J. G. M.; Franke, Jappe G. J.; Opdam, Paul F. M.",LANDSCAPE ECOLOGY,2017,32,3,595,607,10.1007/s10980-016-0458-7,3
0,"Siting green stormwater infrastructure in a neighbourhood to maximise
secondary benefits: lessons learned from a pilot project","Dagenais, Danielle; Thomas, Isabelle; Paquette, Sylvain",LANDSCAPE RESEARCH,2017,42,2,195,210,10.1080/01426397.2016.1228861,3
0,"Patterns and potentials of plant species richness in high- and
low-maintenance urban grasslands","Rudolph, Martin; Velbert, Frederike; Schwenzfeier, Stefan; Kleinebecker, Till; Klaus, Valentin H.",APPLIED VEGETATION SCIENCE,2017,20,1,18,27,10.1111/avsc.12267,3
0,"Assessing the socio-economic impacts of green/blue space, urban
residential and road infrastructure projects in the Confluence (Lyon): a
hedonic pricing simulation approach","Roebeling, Peter; Saraiva, Miguel; Palla, Anna; Gnecco, Ilaria; Teotonio, Carla; Fidelis, Teresa; Martins, Filomena; Alves, Henrique; Rocha, Joao",JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,2017,60,3,482,499,10.1080/09640568.2016.1162138,3
0,"Integrated research on land-use changes in the face of urban
transformations - An analytic framework for further studies","Banzhaf, Ellen; Kabisch, Sigrun; Knapp, Sonja; Rink, Dieter; Wolff, Manuel; Kindler, Annegret",LAND USE POLICY,2017,60,,403,407,10.1016/j.landusepol.2016.11.012,3
0,"The challenge of managing soil functions at multiple scales: An
optimisation study of the synergistic and antagonistic trade-offs
between soil functions in Ireland","Valujeva, Kristine; O'Sullivan, Lilian; Gutzler, Carsten; Fealy, Reamonn; Schulte, Rogier P. O.",LAND USE POLICY,2016,58,,335,347,10.1016/j.landusepol.2016.07.028,3
0,"Towards Regenerated and Productive Vacant Areas through Urban
Horticulture: Lessons from Bologna, Italy","Gasperi, Daniela; Pennisi, Giuseppina; Rizzati, Niccolo; Magrefi, Francesca; Bazzocchi, Giovanni; Mezzacapo, Umberto; Stefani, Monique Centrone; Sanye-Mengual, Esther; Orsini, Francesco; Gianquinto, Giorgio",SUSTAINABILITY,2016,8,12,,,10.3390/su8121347,3
0,"Soil occupation efficiency and landscape conservation in four
Mediterranean urban regions","Salvati, Luca; Quatrini, Valerio; Barbati, Anna; Tomao, Antonio; Mavrakis, Anastasios; Serra, Pere; Sabbi, Alberto; Merlini, Paolo; Corona, Piermaria",URBAN FORESTRY & URBAN GREENING,2016,20,,419,427,10.1016/j.ufug.2016.10.006,3
0,"Coupling human preferences with biophysical processes: modeling the
effect of citizen attitudes on potential urban stormwater runoff","Sun, Ning; Hall, Myrna",URBAN ECOSYSTEMS,2016,19,4,1433,1454,10.1007/s11252-013-0304-5,3
0,"Adaptation Planning Support Toolbox: Measurable performance information
based tools for co-creation of resilient, ecosystem-based urban plans
with urban designers, decision-makers and stakeholders","van de Ven, Frans H. M.; Snep, Robbert P. H.; Koole, Stijn; Brolsma, Reinder; van der Brugge, Rutger; Spijker, Joop; Vergroesen, Toine",ENVIRONMENTAL SCIENCE & POLICY,2016,66,,427,436,10.1016/j.envsci.2016.06.010,3
0,Air temperature cooling by extensive green roofs in Toronto Canada,"MacIvor, J. Scott; Margolis, Liat; Perotto, Matthew; Drake, Jennifer A. P.",ECOLOGICAL ENGINEERING,2016,95,,36,42,10.1016/j.ecoleng.2016.06.050,3
0,"No place for wilderness"": Urban parks and the assembling of neoliberal",,,,,,,,,
0,"urban environmental governance""","Gabriel, Nathaniel",URBAN FORESTRY & URBAN GREENING,2016,19,,278,284,10.1016/j.ufug.2016.02.006,3
0,"Is urban greening for everyone? Social inclusion and exclusion along the
Gowanus Canal","Miller, Jessica Ty",URBAN FORESTRY & URBAN GREENING,2016,19,,285,294,10.1016/j.ufug.2016.03.004,3
0,"Temporal changes in the abiotic/biotic drivers of selfpurification in a
temperate river","Wagner, Iwona; Zalewski, Maciej",ECOLOGICAL ENGINEERING,2016,94,,275,285,10.1016/j.ecoleng.2016.05.073,3
0,"Recognizing Stewardship Practices as Indicators of Social Resilience: In
Living Memorials and in a Community Garden","McMillen, Heather; Campbell, Lindsay K.; Svendsen, Erika S.; Reynolds, Renae",SUSTAINABILITY,2016,8,8,,,10.3390/su8080775,3
0,"Biodiversity resilience in the Central Indian Highlands is contingent on
maintaining and recovering landscape connectivity: the tiger as a case
study","Seidensticker, John",REGIONAL ENVIRONMENTAL CHANGE,2016,16,,167,179,10.1007/s10113-015-0846-6,3
0,Advancing urban ecosystem governance in Ljubljana,"Nastran, Mojca; Regina, Helena",ENVIRONMENTAL SCIENCE & POLICY,2016,62,,123,126,10.1016/j.envsci.2015.06.003,3
0,"Sustainable grassland systems: a modelling perspective based on the
North Wyke Farm Platform","Wu, L.; Zhang, X.; Griffith, B. A.; Misselbrook, T. H.",EUROPEAN JOURNAL OF SOIL SCIENCE,2016,67,4,397,408,10.1111/ejss.12304,3
0,"Patterns of Coral-Reef Finfish Species Disappearances Inferred from
Fishers' Knowledge in Global Epicentre of Marine Shorefish Diversity","Lavides, Margarita N.; Molina, Erina Pauline V.; de la Rosa, Gregorio E., Jr.; Mill, Aileen C.; Rushton, Stephen P.; Stead, Selina M.; Polunin, Nicholas V. C.",PLOS ONE,2016,11,5,,,10.1371/journal.pone.0155752,3
0,"Fine scale patterns of genetic partitioning in the rediscovered African
crocodile, Crocodylus suchus (Saint-Hilaire 1807)","Cunningham, Seth W.; Shirley, Matthew H.; Hekkala, Evon R.",PEERJ,2016,4,,,,10.7717/peerj.1901,3
0,"Simulation of the groundwater balance in selected recharge areas on the
German Baltic Sea coast","Kliesch, Stefanie; Behr, Leonore; Salzmann, Thomas; Miegel, Konrad",HYDROLOGIE UND WASSERBEWIRTSCHAFTUNG,2016,60,2,108,+,"10.5675/HyWa_2016,2_1",3
0,"The Value of Green Infrastructure on Vacant and Residential Land in
Roanoke, Virginia","Kim, Gunwoo; Miller, Patrick; Nowak, David",SUSTAINABILITY,2016,8,4,,,10.3390/su8040296,3
0,"Human-Nature for Climate Action: Nature-Based Solutions for Urban
Sustainability","Fink, Helen Santiago",SUSTAINABILITY,2016,8,3,,,10.3390/su8030254,3
0,Management of Urban Wastewater on One of the Galapagos Islands,"Ragazzi, Marco; Catellani, Riccardo; Rada, Elena Cristina; Torretta, Vincenzo; Salazar-Valenzuela, Xavier",SUSTAINABILITY,2016,8,3,,,10.3390/su8030208,3
0,"Initial insights on the biodiversity potential of biosolar roofs: a
London Olympic Park green roof case study","Nash, C.; Clough, J.; Gedge, D.; Lindsay, R.; Newport, D.; Ciupala, M. A.; Connop, S.",ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,2016,62,2-Jan,74,87,10.1080/15659801.2015.1045791,3
0,"Ecosystem ecology as a framework for organizing and advancing greenroof
research","Starry, O. S.",ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,2016,62,2-Jan,97,102,10.1080/15659801.2015.1031470,3
0,"Influence of socioeconomic status on design of Batswana home gardens and
associated plant diversity patterns in northern South Africa","Davoren, Elandrie; Siebert, Stefan; Cilliers, Sarel; du Toit, Marie Joey",LANDSCAPE AND ECOLOGICAL ENGINEERING,2016,12,1,129,139,10.1007/s11355-015-0279-x,3
0,"The MAES process in Italy: Contribution of vegetation science to
implementation of European Biodiversity Strategy to 2020","Capotorti, G.; Orti, M. M. Alos; Anzellotti, I.; Azzella, M. M.; Copiz, R.; Mollo, B.; Zavattero, L.",PLANT BIOSYSTEMS,2015,149,6,949,953,10.1080/11263504.2015.1095253,3
0,Effect of habitat traits on tree structure and growth in private gardens,"Jim, C. Y.; Zhang, Hao",LANDSCAPE ECOLOGY,2015,30,7,1207,1223,10.1007/s10980-015-0179-3,3
0,"Historical resurveys reveal persistence of smoky mouse (Pseudomys
fumeus) populations over the long-term and through the short-term
impacts of fire","Burns, Phoebe A.; Rowe, Karen M. C.; Holmes, Benjamin P.; Rowe, Kevin C.",WILDLIFE RESEARCH,2015,42,8,668,677,10.1071/WR15096,3
0,"Adaptation Options for Land Drainage Systems Towards Sustainable
Agriculture and the Environment: A Czech Perspective","Kulhavy, Zbynek; Fucik, Petr",POLISH JOURNAL OF ENVIRONMENTAL STUDIES,2015,24,3,1085,1102,,3
0,"Smart SUDS: recognising the multiple-benefit potential of sustainable
surface water management systems","Jose, Roshni; Wade, Rebecca; Jefferies, Chris",WATER SCIENCE AND TECHNOLOGY,2015,71,2,245,251,10.2166/wst.2014.484,3
0,Sustainable Urban Biophilia: The Case of Greenskins for Urban Density,"Revell, Grant; Anda, Martin",SUSTAINABILITY,2014,6,8,5423,5438,10.3390/su6085423,3
0,"Emerging synthesis themes from the study of social-ecological systems of
a tropical city","Munoz-Erickson, Tischa A.; Lugo, Ariel E.; Quintero, Braulio",ECOLOGY AND SOCIETY,2014,19,3,,,10.5751/ES-06385-190323,3
0,"The role of vegetation analysis by remote sensing and GIS technology for
planning sustainable development: A case study for the Santos estuary
drainage basin (Brazil)","Almeida, P.; Altobelli, A.; D'Aietti, L.; Feoli, E.; Ganis, P.; Giordano, F.; Napolitano, R.; Simonetti, C.",PLANT BIOSYSTEMS,2014,148,3,540,546,10.1080/11263504.2014.900130,3
0,"Innovating European Nature Conservation Law by Introducing Ecosystem
Services","Kistenkas, Frederik H.",GAIA-ECOLOGICAL PERSPECTIVES FOR SCIENCE AND SOCIETY,2014,23,2,88,92,10.14512/gaia.23.2.5,3
0,"Selecting Sustainable Drainage Structures Based on Ecosystem Service
Variables Estimated by Different Stakeholder Groups","Scholz, Miklas; Uzomah, Vincent C.; Almuktar, Suhad A. A. A. N.; Radet-Taligot, Julie",WATER,2013,5,4,1741,1759,10.3390/w5041741,3
0,"Bioretention Column Study of Bacteria Community Response to
Salt-Enriched Artificial Stormwater","Endreny, Theodore; Burke, David J.; Burchhardt, Kathleen M.; Fabian, Mark W.; Kretzer, Annette M.",JOURNAL OF ENVIRONMENTAL QUALITY,2012,41,6,1951,1959,10.2134/jeq2012.0082,3
0,"Distribution of Fe, Zn, Pb, Cu, Cd and As from mining wastes and
wastewater along a transect of Taxco river in Guerrero, Mexico","Mendez-Ramirez, Miriam; Armienta Hernandez, Maria Aurora",REVISTA MEXICANA DE CIENCIAS GEOLOGICAS,2012,29,2,450,462,,3
0,"Water sensitive residential developments: Application of LIUDD
principles and methods in the Netherlands, Australia and New Zealand","van Roon, Marjorie Ruth",URBAN WATER JOURNAL,2011,8,6,325,335,10.1080/1573062X.2011.614695,3
0,"MEETING WITH THE GREEN URBAN PLANNER A Conversation Between Ken Yeang
and Steffen Lehmann on Eco-Masterplanning for Green Cities","Yeang, Ken; Lehmann, Steffen",JOURNAL OF GREEN BUILDING,2010,5,1,36,40,,3
0,"The housing-forest interface: Testing structural approaches for
protecting suburban natural systems following development","McWilliam, Wendy; Eagles, Paul; Seasons, Mark; Brown, Robert",URBAN FORESTRY & URBAN GREENING,2010,9,2,149,159,10.1016/j.ufug.2009.12.002,3
0,"Spatial and biogeographic characterization of macroalgal assemblages
from Bahia del Rincon, Baja California Sur, Mexico.","Riosmena-Rodriguez, R; Hinojosa-Arango, G; Lopez-Vivas, JM; Leon-Cisneros, K; Holguin-Acosta, E",REVISTA DE BIOLOGIA TROPICAL,2005,53,2-Jan,97,109,,3
0,"The effects of green mussel Perna viridis (L.) (Mollusca : Mytilidae)
culture on nematode community structure in the Gulf of Thailand","Somerfield, PJ; Supaporn, Y; Aryuthaka, C",RAFFLES BULLETIN OF ZOOLOGY,2000,48,2,263,272,,3
0,"Urban Green Infrastructure as a tool for urban heat mitigation: Survey
of research methodologies and findings across different climatic regions","Saaroni, H.; Amorim, J. H.; Hiemstra, J. A.; Pearlmutter, D.",URBAN CLIMATE,2018,24,,94,110,10.1016/j.uclim.2018.02.001,2
0,"Comparing the cost effectiveness of nature-based and coastal adaptation:
A case study from the Gulf Coast of the United States","Reguero, Borja G.; Beck, Michael W.; Bresch, David N.; Calil, Juliano; Meliane, Imen",PLOS ONE,2018,13,4,,,10.1371/journal.pone.0192132,2
0,"Multivariate statistical techniques for prediction of tree and shrub
species plantation using soil parameters","Kulkarni, Govind Eknath; Muley, Aniket Avinash; Deshmukh, Nilesh Kailasrao; Bhalchandra, Parag Upendra",MODELING EARTH SYSTEMS AND ENVIRONMENT,2018,4,1,281,294,10.1007/s40808-017-0408-7,2
0,"Wood production and biodiversity conservation are rival forestry
objectives in Europe's Baltic Sea Region","Angelstam, Per; Naumov, Vladimir; Elbakidze, Marine; Manton, Michael; Priednieks, Janis; Rendenieks, Zigmars",ECOSPHERE,2018,9,3,,,10.1002/ecs2.2119,2
0,"Application of the ecosystem service concept for climate protection in
Germany","Schetke, Sophie; Lee, Heera; Graf, Wanda; Lautenbach, Sven",ECOSYSTEM SERVICES,2018,29,,294,305,10.1016/j.ecoser.2016.12.017,2
0,"Assessing how green space types affect ecosystem services delivery in
Porto, Portugal","Graca, Marisa; Alves, Paulo; Goncalves, Joao; Nowak, David J.; Hoehn, Robert; Farinha-Marques, Paulo; Cunha, Mario",LANDSCAPE AND URBAN PLANNING,2018,170,,195,208,10.1016/j.landurbplan.2017.10.007,2
0,"Roads to ruin: conservation threats to a sentinel species across an
urban gradient","Feist, Blake E.; Buhle, Eric R.; Baldwin, David H.; Spromberg, Julann A.; Damm, Steven E.; Davis, Jay W.; Scholz, Nathaniel L.",ECOLOGICAL APPLICATIONS,2017,27,8,2382,2396,10.1002/eap.1615,2
0,"Threats to intact tropical peatlands and opportunities for their
conservation","Roucoux, K. H.; Lawson, I. T.; Baker, T. R.; Torres, D. Del Castillo; Draper, F. C.; Lahteenoja, O.; Gilmore, M. P.; Coronado, E. N. Honorio; Kelly, T. J.; Mitchard, E. T. A.; Vriesendorp, C. F.",CONSERVATION BIOLOGY,2017,31,6,1283,1292,10.1111/cobi.12925,2
0,"Ecosystem mapping for the implementation of the European Biodiversity
Strategy at the national level: The case of Italy","Blasi, Carlo; Capotorti, Giulia; Orti, Marta Maria Alos; Anzellotti, Ilaria; Attorre, Fabio; Azzella, Mattia Martin; Carli, Emanuela; Copiz, Riccardo; Garfi, Vittorio; Manes, Fausto; Marando, Federica; Marchetti, Marco; Mollo, Barbara; Zavattero, Laura",ENVIRONMENTAL SCIENCE & POLICY,2017,78,,173,184,10.1016/j.envsci.2017.09.002,2
0,"Particulate matter pollution capture by leaves of seventeen living wall
species with special reference to rail-traffic at a metropolitan station","Weerakkody, Udeshika; Dover, John W.; Mitchell, Paul; Reiling, Kevin",URBAN FORESTRY & URBAN GREENING,2017,27,,173,186,10.1016/j.ufug.2017.07.005,2
0,"The impact of socio-demographic, environmental, and individual factors
on urban park visitation in Beijing, China","Liu, Hongxiao; Li, Feng; Xu, Lianfang; Han, Baolong",JOURNAL OF CLEANER PRODUCTION,2017,163,,S181,S188,10.1016/j.jclepro.2015.09.012,2
0,"Integrative assessment and management implications on ecosystem services
loss of coastal wetlands due to reclamation","Sun, Xiang; Li, Yangfan; Zhu, Xiaodong; Cao, Kai; Feng, Lan",JOURNAL OF CLEANER PRODUCTION,2017,163,,S101,S112,10.1016/j.jclepro.2015.10.048,2
0,"Collaborative learning to unlock investments for functional ecological
infrastructure: Bridging barriers in social-ecological systems in South
Africa","Angelstam, Per; Barnes, Garth; Elbakidze, Marine; Marais, Christo; Marsh, Alex; Polonsky, Sarah; Richardson, David M.; Rivers, Nina; Shackleton, Ross T.; Stafford, William",ECOSYSTEM SERVICES,2017,27,,291,304,10.1016/j.ecoser.2017.04.012,2
0,Roadsides: an opportunity for biodiversity conservation,"Arenas, Juan M.; Escudero, Adrian; Mola, Ignacio; Casado, Miguel A.",APPLIED VEGETATION SCIENCE,2017,20,4,527,537,10.1111/avsc.12328,2
0,"PANDORA 3.0 plugin: A new biodiversity ecosystem service assessment tool
for urban green infrastructure connectivity planning","Pelorosso, Raffaele; Gobattoni, Federica; Geri, Francesco; Leone, Antonio",ECOSYSTEM SERVICES,2017,26,,476,482,10.1016/j.ecoser.2017.05.016,2
0,"Not in their front yard"" The opportunities and challenges of",,,,,,,,,
0,introducing perennial urban meadows: A local authority stakeholder,,,,,,,,,
0,"perspective""","Hoyle, Helen; Jorgensen, Anna; Warren, Philip; Dunnett, Nigel; Evans, Karl",URBAN FORESTRY & URBAN GREENING,2017,25,,139,149,10.1016/j.ufug.2017.05.009,2
0,"Assessing gaps in irrigated agricultural productivity through satellite
earth observations-A case study of the Fergana Valley, Central Asia","Loew, Fabian; Biradar, Chandrashekhar; Fliemann, Elisabeth; Lamers, John P. A.; Conrad, Christopher",INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,2017,59,,118,134,10.1016/j.jag.2017.02.014,2
0,"What factors influence the value of an urban park within a medium-sized
French conurbation?","Sirina, Natalia; Hua, Anthony; Gobert, Julie",URBAN FORESTRY & URBAN GREENING,2017,24,,45,54,10.1016/j.ufug.2017.03.021,2
0,"NDVI, scale invariance and the modifiable areal unit problem: An
assessment of vegetation in the Adelaide Parklands","Nouri, Hamideh; Anderson, Sharolyn; Sutton, Paul; Beecham, Simon; Nagler, Pamela; Jarchow, Christopher J.; Roberts, Dar A.",SCIENCE OF THE TOTAL ENVIRONMENT,2017,584,,11,18,10.1016/j.scitotenv.2017.01.130,2
0,"The Implementation of Green Infrastructure: Relating a General Concept
to Context and Site","Lindholm, Gunilla",SUSTAINABILITY,2017,9,4,,,10.3390/su9040610,2
0,"Planning for the Future of Urban Biodiversity: A Global Review of
City-Scale Initiatives","Nilon, Charles H.; Aronson, Myla F. J.; Cilliers, Sarel S.; Dobbs, Cynnamon; Frazee, Lauren J.; Goddard, Mark A.; O'Neill, Karen M.; Roberts, Debra; Stander, Emilie K.; Werner, Peter; Winter, Marten; Yocom, Ken P.",BIOSCIENCE,2017,67,4,331,341,10.1093/biosci/bix012,2
0,"Intrinsic and extrinsic drivers of yard vegetation in urban residential
areas: implications for conservation planning","Torres-Camacho, Khrisia A.; Melendez-Ackerman, Elvia J.; Diaz, Elizabeth; Correa, Nicolas; Vila-Ruiz, Cristina; Olivero-Lora, Sofia; Erazo, Angelica; Fontanez, Jose; Santiago, Luis; Seguinot, Jose",URBAN ECOSYSTEMS,2017,20,2,403,413,10.1007/s11252-016-0602-9,2
0,"Using soil microbial inoculations to enhance substrate performance on
extensive green roofs","Molineux, Chloe J.; Gange, Alan C.; Newport, Darryl J.",SCIENCE OF THE TOTAL ENVIRONMENT,2017,580,,846,856,10.1016/j.scitotenv.2016.12.031,2
0,"Analysing scale, quality and diversity of green infrastructure and the
provision of Urban Ecosystem Services: A case from Mexico City","Calderon-Contreras, Rafael; Quiroz-Rosas, Laura Elisa",ECOSYSTEM SERVICES,2017,23,,127,137,10.1016/j.ecoser.2016.12.004,2
0,"The emergence of green infrastructure as promoting the centralisation of
a landscape perspective in spatial planningthe case of Ireland","Lennon, Mick; Scott, Mark; Collier, Marcus; Foley, Karen",LANDSCAPE RESEARCH,2017,42,2,146,163,10.1080/01426397.2016.1229460,2
0,"Neo-spaces for urban livability? Urbanites' versatile mental images of
green roofs in the Helsinki metropolitan area, Finland","Mesimaki, Marja; Hauru, Kaisa; Kotze, D. Johan; Lehvavirta, Susanna",LAND USE POLICY,2017,61,,587,600,10.1016/j.landusepol.2016.11.021,2
0,"A multi-scale approach for identifying conservation needs of two
threatened sympatric steppe birds","Benitez-Lopez, Ana; Vinuela, Javier; Mougeot, Francois; Garcia, Jesus T.",BIODIVERSITY AND CONSERVATION,2017,26,1,63,83,10.1007/s10531-016-1222-7,2
0,"Use of rain gardens for stormwater management in urban design and
planning","Ishimatsu, K.; Ito, K.; Mitani, Y.; Tanaka, Y.; Sugahara, T.; Naka, Y.",LANDSCAPE AND ECOLOGICAL ENGINEERING,2017,13,1,205,212,10.1007/s11355-016-0309-3,2
0,"Distribution of ornamental urban trees and their influence on airborne
pollen in the SW of Iberian Peninsula","Maya Manzano, Jose Maria; Tormo Molina, Rafael; Fernandez Rodriguez, Santiago; Silva Palacios, Inmaculada; Gonzalo Garijo, Angela",LANDSCAPE AND URBAN PLANNING,2017,157,,434,446,10.1016/j.landurbplan.2016.08.011,2
0,Potential climate change impacts on green infrastructure vegetation,"Maria Raquel, Catalano de Sousa; Montalto, Franco Andre; Palmer, Matthew I.",URBAN FORESTRY & URBAN GREENING,2016,20,,128,139,10.1016/j.ufug.2016.08.014,2
0,"Restoration and Reclamation of the River Valleys' Landscape Structure
for Urban Sustainability using FAHP Process, the Case of Northern
Tehran-Iran","Masnavi, M. R.; Tasa, H.; Ghobadi, M.; FarzadBehtash, M. R.; Taji, Negin S.",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH,2016,10,1,193,202,,2
0,Disentangling urban habitat and matrix effects on wild bee species,"Fischer, Leonie K.; Eichfeld, Julia; Kowarik, Ingo; Buchholz, Sascha",PeerJ,2016,4,,,,10.7717/peerj.2729,2
0,Missing the link: urban stormwater quality and resident behaviour,"Ward, E. W.; Winter, K.",WATER SA,2016,42,4,571,576,10.4314/wsa.v42i4.07,2
0,"Using process-based indicator species to evaluate ecological corridors
in fragmented landscapes","Closset-Kopp, Deborah; Wasof, Safaa; Decocq, Guillaume",BIOLOGICAL CONSERVATION,2016,201,,152,159,10.1016/j.biocon.2016.06.030,2
0,Urban Forest Indicators for Planning and Designing Future Forests,"Barron, Sara; Sheppard, Stephen R. J.; Condon, Patrick M.",FORESTS,2016,7,9,,,10.3390/f7090208,2
